"","Protection","Base","Cap","Fusion","GP1/2","GP1/Core","GP1/Head","HR2","Mucin","Unknown","Neut_VSV","unNeutFrac","Neut_micro","Neut_dVP30","GP_EC50","sGP_EC50","human","mouse","IgG2a","IgG2b","IgG3","Human-IgG1","Mouse-IgG1","P1","P2","R1","R10","R11","R12","R2","R3","R4","R5","R6","R7","R8","R9","All","BDBV & RESTV","BDBV & SUDV","BDBV only","BDBV, SUDV, RESTV ","Marburg only","None","RESTV only","SUDV & RESTV","SUDV only","Polyfunctionality","huADCP","mADCP","CD107a","IFNg","MIP.1b","huADNP","mADNP","sGP_huADCP","sGP_huADNP","Total_G0","Total_G1","Total_G2","Total_Fucose","Total_Bisecting","Total_mono_SA","Total_SA","G0","G0F","G0FB","G1","G1.","G1F","G1F.","G1S1F","G1FB","G2F","G2FB","G2S1","G2S1F","G2S1B","G2S1FB","Escape Region: 10","Escape Region: 28","Escape Region: 48","Escape Region: Base","Escape Region: Cap","Escape Region: Fusion Loop","Escape Region: GP1 Core","Escape Region: Mucin","No Escape Mutants","Binding","No binding","Weak binding only","sGP.binderTRUE"
"Total_G1",-0.260465037807982,-0.0730567063893877,0.0477250540862671,0.0110507629559071,0.0535599779971278,-0.0520744016763576,-0.172192154741374,-0.179138683706283,0.211751345166775,0.0124872208687747,-0.256787495095729,-0.267507357752177,-0.136634184568665,-0.246971616935598,0.147896918702278,0.105553802758206,-0.557805772993128,0.557805772993128,0.442661136903556,0.214035829882831,-0.0393952937403257,-0.543970952408462,0.127395118230417,-0.109153697324471,0.0160678527497824,0.0439953111005946,0.0320695144807827,-0.0767523170358839,-0.401408685768787,0.137149399724863,0.0981094835154342,0.23893374152904,0.0447310089637193,0.0353030878261241,0.141372696938661,-0.00660105977923707,-0.158565119378363,-0.0456757028873342,0.0582365211813511,-0.230321164765221,-0.121566767869541,-0.144134644900874,-0.149587926956019,0.346817772698926,-0.0365405623098674,-0.0235589764435926,-0.0402890069723217,0.0025643523971489,0.0364633759099338,0.138478385498863,0.0687959485136691,-0.105386719899985,0.0445635278783082,-0.003334153559257,0.323955973453785,-0.0149288534748749,-0.252507847390397,-0.910218760407267,1,0.367467434841914,0.307587953713166,-0.092668054620597,-0.241381687059308,-0.241381687059308,-0.163063673999053,-0.693082508872887,-0.0372521926548806,-0.0356112053479361,-0.0113895730423329,0.295365417528965,0.888488798508771,0.0719144263468197,-0.155531691655406,0.67392585655497,-0.011147147034407,-0.35533713631472,-0.130656037194787,-0.258532841948107,-0.0459539300331783,0.0502432731760676,0.0879078219958981,-0.0434702299991876,0.126820352719459,0.0262635291602172,-0.0466902470361645,-0.0319729920211339,-0.0579603066655835,-0.0883182769527725,-0.296968794936967,0.0146228129649885,-0.0243149294882271,-0.0542355226636701
"Total_G2",-0.359050948544843,-0.134236441357168,-0.0291180395724845,0.0741566266977996,0.0562493268458249,-0.0544415602089894,-0.00400447903289251,-0.0575804395535855,0.0135811962462251,0.143603410000751,-0.203170613024642,-0.217913489938006,-0.235904675102945,-0.185923034218536,0.128635027647673,0.158793490878158,-0.253814348910944,0.253814348910944,0.0637074764198382,0.247188755659332,0.0845002680657218,-0.253676369143514,0.110562414511523,0.0929248498631106,-0.270284933745297,-0.021806427775629,0.0491976773871077,0.0660739040427264,-0.249143370612157,-0.133115936838327,-0.0347054849517351,0.211131086517015,0.059160519127479,0.105659159211311,0.223886521047155,0.0423569093872997,0.0165081919498901,-0.119328081254972,0.0719394174073037,0.134935979559918,-0.0958580307166139,0.0454338638275358,-0.0867840590945251,0.0123774506002842,-0.0673718353496971,-0.0048742835474525,0.0195247229172409,-0.150857558145381,-0.0752427043807237,-0.076494467369391,-0.0334170095205798,-0.0895551053445156,-0.031000850936633,-0.0311121904341505,0.184577914653454,-0.0629099229208505,-0.213362595117483,-0.677409214617108,0.367467434841914,1,0.0477111628190721,0.161917485616037,0.396675635478866,0.396675635478866,0.00144475895195844,-0.536132871002409,0.0438409622842517,0.00042907505873326,0.121950560012621,0.159708247556154,0.270954501447149,0.0408119092945726,0.112130079987667,0.659498498795694,0.156141652804531,-0.0326920465013599,0.433610236501856,-0.043754530273828,-0.00201458466357457,-0.164432954073837,0.0972599685538216,0.0869406840105265,0.115159007809822,-0.0959192232097383,-0.0386403040046785,0.0262635968312379,0.0949907473448345,-0.0599744263218333,-0.313704374670339,-0.0917990068103555,-0.0210418201198172,-0.075382594997952
"Total_Fucose",0.0047464820464172,0.0396663198921108,-0.105820443955387,-0.0471118149802141,0.116757924654179,0.0927884306591552,0.0223586005116618,-0.000581627345434742,0.0229544006535556,-0.103571946733206,0.00732031244645378,0.0209338772406799,-0.00406876923328421,0.0658128393237292,0.04814850843446,0.0478973129135795,-0.343631518793318,0.343631518793318,0.223277852476662,0.17477901730314,-0.0639468902612628,-0.324258419388063,0.11037240980918,0.0342909759990043,-0.162593671296019,0.174644731639135,0.0528425624878789,0.0123472868497237,0.175075749867148,0.0851593308418198,0.0320362037182019,0.0905788929213406,-0.091146734675701,-0.0666010953346472,-0.0965418674078331,-0.0112769702670118,-0.225469762235855,0.0525278027146087,0.0845012478452401,-0.132901848431838,0.0694152408956592,-0.0511789687585618,-0.174712039463807,0.0371327823499926,-0.114190875466541,-0.0211221402803986,0.12210841312101,-0.257212645691068,-0.160691452184897,-0.113209929359838,-0.263326022054226,-0.273183412250516,-0.262553699423737,-0.258052713359421,-0.0408063617449986,-0.169582996239671,-0.176724501673563,-0.25265152761865,0.307587953713166,0.0477111628190721,1,-0.373347547975653,-0.0767057953555595,-0.0767057953555595,-0.42745412860491,0.0187579916337431,-0.0648323212322347,-0.35538199458504,-0.226155804156829,0.18443771362412,0.283657293060111,-0.0469283777023168,-0.180282961836685,0.170066239336566,-0.0952305522431908,-0.685347810866594,0.247915150188598,-0.566590241528706,-0.254651092752064,0.0924946091278979,0.0687374093915368,-0.120752350120328,0.0349854206816301,0.118758510485202,-0.0724514100721968,0.0445344414319509,0.0418608147083804,-0.103313308998082,0.0540217821437596,-0.133231961768668,-0.0537741638097057,-0.00634415333657855
"Total_Bisecting",0.100131657285041,0.00291333802207263,0.0700259657000516,-0.0319894215725546,-0.0264441451234285,0.133343574626049,-0.00800903029287899,-0.0860806253225105,-0.203911067059785,0.048296723056498,0.0666667130730994,0.0772377212997212,0.0421368331262702,0.047861659737943,0.0638285125976436,-0.198933506703896,0.410705300436615,-0.410705300436615,-0.235241230394057,-0.267257076592524,-0.102200570204857,0.42816192885332,-0.135430614895242,0.295006338726082,0.208119363002857,-0.154367946639068,-0.0269678589546706,0.170525603319215,-0.0764596838234925,-0.297384581176183,-0.0834273988841562,-0.0658161482912449,-0.106297501110221,-0.155485615164097,0.294850755539372,0.0569348007431436,0.0371437668574353,-0.0125609639357925,-0.10048771148634,0.0825908702418682,0.0956752574617319,0.0236745640022935,-0.15073156722951,-0.126276139857989,0.145022038167786,0.0978927440617122,0.0111570851410423,0.114329249308814,0.119517079804715,-0.0566537749037704,0.105271904968277,0.185806324695891,0.195695038955976,0.130872842051995,-0.0471628288701095,0.134417925147465,0.232905761314755,-0.00982407365118801,-0.092668054620597,0.161917485616037,-0.373347547975653,1,-0.113513050414719,-0.113513050414719,0.0429119227591977,-0.0174309734105272,0.704403719336711,0.284603672126087,-0.0710400645132873,0.22109922842025,-0.0881127331820322,-0.186747380075214,0.535671288962661,0.133255175038211,0.415115702059264,0.440176677449135,-0.229835338193783,0.413536739672809,0.659949612995598,-0.0685143487406862,0.0523712245927619,-0.0144902446777821,-0.0251457063225983,-0.0970619940493054,0.0837214136938521,0.155870143385061,0.00885514952531128,-0.0252634279595433,0.209187068478848,0.0674281971545404,0.0738808346933606,0.184601946918791
"Total_mono_SA",-0.220455339646881,-0.0851586177090069,-0.0997118517834111,0.134645602922861,-0.110033898145059,-0.0575977781945827,0.0944392680270519,0.163435915426886,-0.00994682365347353,0.125240205954791,0.0578430901418549,0.0540812729739403,-0.0260816860224018,0.0760855063609862,0.103358379201936,0.192677395075753,-0.318729856096719,0.318729856096719,0.0321529379008501,0.154129955829625,0.100487128914171,-0.325776246589918,0.315620365927526,-0.0769577291589149,-0.379318294323808,0.187650653924183,-0.11552380712637,0.00367078426960272,0.117295425847643,0.0430275121056035,-0.120802173236017,0.133369243463802,0.118321419342091,0.22383789708146,-0.211510183297887,-0.072887124283407,0.0577788579175428,-0.103912826490791,0.0616625563791506,0.197751641441784,-0.0896146928239557,0.0264596534267684,-0.0205541854597169,0.00300060374919867,-0.102199977702481,-0.105609817007343,0.0560950195271264,-0.230386188109637,-0.221695080780828,-0.168407281275114,-0.106161524548023,-0.102688544166502,-0.185715187543853,-0.203731748527991,-0.0378660901899096,-0.15634805249612,-0.0657432469868053,0.0377159531575073,-0.241381687059308,0.396675635478866,-0.0767057953555595,-0.113513050414719,1,1,0.00145896592841961,0.0465029392860294,-0.106225633879919,-0.0107301323119402,0.290678019439458,-0.268838648628977,-0.349268689234504,0.513566651134452,-0.17029956919182,-0.295680791335546,-0.0666081176691394,0.0112669578440159,0.823174137141886,0.131848345515292,-0.258625957778033,-0.11076422164403,0.0430189707995538,0.0949910532900165,0.215012764052234,-0.0525273628414987,-0.0169051874499182,-0.0365407741506078,0.0837209283234044,-0.109474219816702,-0.218287275415745,-0.078801171151633,-0.107079829490194,-0.13160898082705
"Total_SA",-0.220455339646881,-0.0851586177090069,-0.0997118517834111,0.134645602922861,-0.110033898145059,-0.0575977781945827,0.0944392680270519,0.163435915426886,-0.00994682365347353,0.125240205954791,0.0578430901418549,0.0540812729739403,-0.0260816860224018,0.0760855063609862,0.103358379201936,0.192677395075753,-0.318729856096719,0.318729856096719,0.0321529379008501,0.154129955829625,0.100487128914171,-0.325776246589918,0.315620365927526,-0.0769577291589149,-0.379318294323808,0.187650653924183,-0.11552380712637,0.00367078426960272,0.117295425847643,0.0430275121056035,-0.120802173236017,0.133369243463802,0.118321419342091,0.22383789708146,-0.211510183297887,-0.072887124283407,0.0577788579175428,-0.103912826490791,0.0616625563791506,0.197751641441784,-0.0896146928239557,0.0264596534267684,-0.0205541854597169,0.00300060374919867,-0.102199977702481,-0.105609817007343,0.0560950195271264,-0.230386188109637,-0.221695080780828,-0.168407281275114,-0.106161524548023,-0.102688544166502,-0.185715187543853,-0.203731748527991,-0.0378660901899096,-0.15634805249612,-0.0657432469868053,0.0377159531575073,-0.241381687059308,0.396675635478866,-0.0767057953555595,-0.113513050414719,1,1,0.00145896592841961,0.0465029392860294,-0.106225633879919,-0.0107301323119402,0.290678019439458,-0.268838648628977,-0.349268689234504,0.513566651134452,-0.17029956919182,-0.295680791335546,-0.0666081176691394,0.0112669578440159,0.823174137141886,0.131848345515292,-0.258625957778033,-0.11076422164403,0.0430189707995538,0.0949910532900165,0.215012764052234,-0.0525273628414987,-0.0169051874499182,-0.0365407741506078,0.0837209283234044,-0.109474219816702,-0.218287275415745,-0.078801171151633,-0.107079829490194,-0.13160898082705
"G0",-0.171116558909226,-0.0148228817531574,-0.0772953202770735,-0.0705294102101133,0.0348113132081726,0.041750386020333,-0.157852650039327,0.102005345345205,0.0314389928300642,0.0717740920484042,-0.113301696466978,-0.140934003898112,-0.144473733277194,-0.129250193948764,0.127014021516887,0.150785279869643,0.171869793693034,-0.171869793693034,0.0145377647859879,-0.0702379663662698,0.0492084769183768,0.153400923715448,-0.220456352162036,0.152413960349991,-0.536763292220609,-0.0651783997696454,-0.0215480484825605,0.0464862677022594,-0.00957819544823394,0.00988192116877159,0.0324400573174041,-0.0988295621249592,0.0414543792829525,0.117682705123837,0.213624149231348,0.00303208469876751,0.306719940603673,0.0120160234335571,-0.00286095796037074,0.0813128324323207,-0.0922021028621808,0.0411714600265624,0.175090627174689,0.00250594250957191,-0.160213645780762,0.127007462118243,-0.120509464353797,-0.0776604196922229,0.211797928086096,0.0703404712012591,-0.0574963169298861,-0.0765323137874988,-0.0661986606820597,-0.0633863820413482,0.0490352679994376,0.0220870667640705,-0.0413027784644674,0.15673538554414,-0.163063673999053,0.00144475895195844,-0.42745412860491,0.0429119227591977,0.00145896592841961,0.00145896592841961,1,-0.126742333478101,-0.195727339877242,-0.323854856483731,0.110844429919976,-0.362913779085794,-0.0761344870425982,-0.127359112822736,0.372691926924796,-0.0990823801343949,0.104878953780872,0.388217539536492,-0.149923820643697,0.10786394564552,-0.0249998896363618,-0.00343314955244489,0.0370205598132094,0.117786970984553,-0.0913052901803411,-0.0160213645780762,0.0774489672227201,0.00743849069696393,-0.112946410533133,0.0185255393594246,-0.307031972395555,-0.0394862943124026,0.0224935046966335,-0.0933738740270309
"G0F",0.289527309842392,-0.0690230338991132,-0.000142039125931606,0.029081011344903,-0.0493021670707952,0.137760728833113,0.182203678629282,0.123594298215838,-0.212516891691577,-0.0558253305874665,0.214970518906471,0.252668195534165,0.203909444202063,0.253994684546212,-0.133480464070406,-0.20824639669874,0.388597393986817,-0.388597393986817,-0.261858496137536,-0.253004798700656,-0.0165574742932516,0.379120483299006,-0.0654192411867859,0.0855955107935087,0.146906366173835,0.0355788855577257,-0.00692411309798664,0.0740828143877302,0.463532354322286,-0.0589384997255415,-0.174862138464733,-0.314524296653547,-0.190467890109908,-0.089634963582675,-0.211234321136649,0.023103753874321,0.0979630233361531,0.107338109211424,-0.0491014754903325,0.120395386967898,0.196674108747291,0.148138671308496,-0.0530981072162898,-0.331940506823,0.0650880023941617,0.0487428040766265,0.0235536188232313,-0.118296543312135,-0.146278288395833,-0.112963765768263,-0.248000211288991,-0.0851483563922767,-0.210340051927827,-0.156968336433296,-0.26499976810459,-0.0155794765229187,0.214518069805672,0.794185358916318,-0.693082508872887,-0.536132871002409,0.0187579916337431,-0.0174309734105272,0.0465029392860294,0.0465029392860294,-0.126742333478101,1,0.152193882733817,0.0579560199249141,-0.0679040184202473,-0.0739326455027633,-0.590354181589566,-0.158530143707597,0.0894255479914718,-0.698026307316059,-0.0199887374543027,0.0689878657736748,0.0937278771295401,0.0656774944855427,-0.0575982720367809,0.0456757911537977,-0.0682689724129717,-0.0386402791143673,-0.128278305815332,0.0548109493845572,0.0708405117096733,0.0296892642499685,0.0144901046678877,0.0435430485961663,0.433930526062179,0.0479304240086828,0.0486299529517059,0.161462946005025
"G0FB",0.16940013453596,-0.0596131828553671,0.0708803546836023,-0.0148319081476965,-0.0560274274956458,0.0834803392812298,-0.0100115909798053,-0.0517662676527446,-0.0967937372447142,0.0464617524428788,0.0741379411491446,0.121769267517308,0.0946871330327998,0.10235141187792,0.112098176898795,-0.157410460182961,0.211520268947984,-0.211520268947984,-0.0495023552381002,-0.294020767398454,-0.0765100058652672,0.224921702871096,-0.0571962992809675,0.262555737801552,0.28215565698805,-0.102723788340734,-0.076897169233486,0.0997821900987259,0.0844991975465455,-0.173685025236502,-0.0790915687404616,-0.0427926527420809,-0.178210029750505,-0.104160989208082,0.0849922033423696,0.0269554560762208,-0.0997047086731732,-0.0371130625465848,-0.0993488135862424,0.00959711703674479,0.0921889317246054,0.0341202576259282,-0.113052098218828,-0.0977731991876647,0.144455458835169,0.10358259557979,-0.00619856830348633,0.0935425031478361,0.0270848820784266,-0.0212907402762707,0.0791850044764107,0.130333743727377,0.127531970985012,0.0660126917393952,-0.00612357169756904,-0.0250778650859345,0.118011778274727,0.0183719797832453,-0.0372521926548806,0.0438409622842517,-0.0648323212322347,0.704403719336711,-0.106225633879919,-0.106225633879919,-0.195727339877242,0.152193882733817,1,0.278940673259004,-0.0455930557209936,0.180334215748292,-0.0317290683740546,-0.204787151819508,0.243415833364677,0.0225089831239886,0.1107621338789,0.173636854942792,-0.0554083591100593,0.146042507103012,0.381011780002029,-0.0531002279512675,0.0654660128081218,-0.103044859745661,0.066328363983386,-0.117619859763023,0.0289813668034673,0.170149117521266,-0.00885541763439278,-0.0447771873546828,0.341168748368706,0.035746150631457,0.0659336271853226,0.129374553634563
"G1",0.0876342308280013,-0.0246550066074256,0.111802581987083,-0.0282130702309597,-0.169671272743829,-0.0508201765701358,0.047060086466031,0.0157062452832147,-0.0279319568155142,0.0826493311981398,0.0976256588365052,0.102236268266812,0.18073739939474,0.0498491828871088,-0.101900955227858,-0.129787485555338,0.0739456279481692,-0.0739456279481692,-0.0587817056270436,-0.145719053460936,0.0159890710636602,0.0618449997352718,0.0723169840840024,-0.162317010212155,0.530324549949351,0.0552899693129013,-0.0116635200489072,-0.060744225083813,-0.119486114101827,-0.0775512026015386,-0.107804311549844,-0.0777745979062804,-0.112567119323297,0.0448246142246412,0.0195312807091236,-0.0310849960581826,-0.06930194617906,-0.143330601320668,-0.00399726776591504,-0.0491547306085792,0.0736497373565646,-0.0269860731337449,0.0348333333886882,0.0232582900068911,0.165601093159337,-0.0808446806590189,-0.0486645612727985,0.244853190942768,0.00237089420680695,0.026270149421392,0.262309406620652,0.218262585235042,0.185018585828703,0.226598540966367,-0.00830446538197985,0.061761523304928,0.165323931000823,0.0130062320516923,-0.0356112053479361,0.00042907505873326,-0.35538199458504,0.284603672126087,-0.0107301323119402,-0.0107301323119402,-0.323854856483731,0.0579560199249141,0.278940673259004,1,-0.144455033022224,0.153218149829944,-0.0638889773882696,0.109372171780231,-0.103583996425073,-0.0616600090150129,0.032521347567512,0.124266992899932,-0.0718443057140073,0.244156578921321,0.247483303103541,-0.139904371807026,0.00140301034952649,0.0789031248193169,0.0794577303331804,-0.025696721352311,-0.120770089009158,-0.0354043716409618,0.00161026785345545,0.0371818210198322,0.170898347495233,0.144626664897541,0.0266571966410033,0.0549907393712671
"G1.",-0.113795616119143,-0.0322732120276664,-0.0863670212444124,0.184970722252159,-0.0564781210484163,0.0127829937866344,-0.0587372401793916,-0.0276292745502438,0.11439760996944,-0.00734605341953254,-0.00682414430388888,-0.00667429496314239,-0.00840598544624067,0.0425606926964029,0.116128903522779,0.152988688779995,-0.235159861884285,0.235159861884285,0.0907832205274573,0.0843419959954812,0.047392602145185,-0.237350312785945,0.170831213549682,-0.064398346017914,-0.351610045357575,-0.0929719706440597,-0.00546686289167606,0.0473902733265546,0.180953509423661,0.209103519595922,0.119810620593191,0.137724519777432,0.0704694011056516,0.0130206940475761,-0.122130069508514,0.0393346845489132,-0.0782031973499617,0.0913592330509591,-0.0622384775159659,0.0930670300639793,-0.172264952688038,0.00417817376264958,0.0736583816473358,0.0407614569066871,-0.0348307076006781,0.0434659736284353,0.0130175636967561,-0.167796664485368,-0.103908846250717,-0.112114499118914,-0.163048128278247,-0.235680437163675,-0.150581725366984,-0.0963663247757073,0.0394461359863062,-0.110398976889744,-0.0460067488829051,-0.0242163866530033,-0.0113895730423329,0.121950560012621,-0.226155804156829,-0.0710400645132873,0.290678019439458,0.290678019439458,0.110844429919976,-0.0679040184202473,-0.0455930557209936,-0.144455033022224,1,-0.17473553520655,-0.110918421770483,0.154358425340456,0.0495835022531208,-0.0680149974217515,0.0391546558101866,0.00378451583005364,0.34960210212807,-0.128880286997235,-0.18790349856792,0.0445376261123425,-0.0841742753123107,0.027372489974553,0.0437349031334085,-0.150742734534082,0.120760985181852,-0.0816523145392947,-0.0225420505672789,0.0478602830964177,-0.141376892374279,0.0430597495758331,0.0378784238905398,-0.101886924340058
"G1F",0.0433975769310632,-0.129979361456495,0.0166186954893907,0.167217000085731,0.10510400090189,0.101467097706884,-0.0377090871320614,-0.0625246174233603,-0.211561969105291,0.038563823987152,0.00491518393841144,0.0274488710508804,-0.022978964734022,-0.00462428310704175,0.103253065889416,-0.107874288963968,0.15396645268634,-0.15396645268634,-0.500091956465509,0.0398412678465133,-0.050814677717086,0.16789378335498,0.377024087799755,0.08585787913009,0.302996527181538,-0.154941405945105,0.145042975786214,0.0714136694359394,-0.161824766124587,-0.170990091019492,-0.106453086682545,0.0301928087131779,-0.0803241490743716,-0.11342158161457,0.262119445902476,0.0286048503398295,-0.0642954775474868,0.0291185231861953,0.0884974724286329,-0.100911824399563,0.157377129318997,0.0236745030010979,-0.158724498936516,-0.144029443851521,0.0753655894230938,0.00487431494568472,0.134504513183212,-0.187241999902908,-0.320547052201577,-0.297492424723,0.0106164443124649,0.107440275252095,0.0717985517899768,0.0601505793595466,-0.202758544284222,0.0425504503964698,0.0891070868405976,-0.309882344615884,0.295365417528965,0.159708247556154,0.18443771362412,0.22109922842025,-0.268838648628977,-0.268838648628977,-0.362913779085794,-0.0739326455027633,0.180334215748292,0.153218149829944,-0.17473553520655,1,0.0614494982987097,-0.059261201442361,0.131284121314111,0.474090268741989,0.297916779951701,-0.175704292858401,-0.232137634808339,-0.153985164315961,0.219537025091729,0.0570951435023438,-0.0668666591068981,-0.0547407832897841,0.129008073940502,-0.00628046578525782,-0.0144902073414134,0.0822170066433751,-0.0064400921517393,-0.0718876179068083,0.093510048614813,0.0329016258833718,0.0453571044291547,0.0862054040332721
"G1F.",-0.221724968753795,-0.0546805852967001,0.0982910751446711,-0.124175918442736,0.0822449787044628,-0.0550727312288163,-0.163516121846792,-0.184664422040134,0.214621019332087,-0.00661089441167366,-0.2744259652064,-0.286763907077065,-0.132792314868397,-0.266031760812125,0.033515378527364,0.0316295999459841,-0.42543729076883,0.42543729076883,0.539569077135482,0.241954014389593,-0.00228378955768988,-0.415233229869934,-0.221698539577441,-0.0918777501178029,0.066184378510608,0.0179807271098184,0.0400869705672911,-0.0363739944516333,-0.385987344719167,0.121462611601686,0.0901007202012935,0.166385090633023,-0.0298207302697331,-0.00450678587845852,0.113318411859765,0.0253041113861611,-0.0549548667495493,0.00228378955768988,0.0548109493845572,-0.213745433385037,-0.139379690512786,-0.109667876526853,-0.134743583903703,0.297808771093177,-0.029118316860546,0.0296518724799478,-0.0446279093492803,0.111727752607551,0.169254910462615,0.307083038365662,0.0724110965260119,-0.1036448631491,0.0606019028502945,-0.00580901369811007,0.392857879033048,0.0225337487689053,-0.269662798307679,-0.79246289356209,0.888488798508771,0.270954501447149,0.283657293060111,-0.0881127331820322,-0.349268689234504,-0.349268689234504,-0.0761344870425982,-0.590354181589566,-0.0317290683740546,-0.0638889773882696,-0.110918421770483,0.0614494982987097,1,-0.103439190735047,-0.0978250383996506,0.592057561744277,-0.0923457761392221,-0.246135918430864,-0.213095260344048,-0.194445842224989,0.00958843755493003,0.0810745292979908,0.137473136228861,0.0144901046678877,-0.0430023866085486,0.058236633721092,-0.0289802093357754,-0.0513852650480224,-0.0354202558548367,-0.0550449859611914,-0.243095044370423,0.0300580625139197,0.0238473807743942,0.00186590461485006
"G1S1F",-0.17704251269933,0.0233077101391652,0.00625005168132215,0.0663082083996406,-0.0961443043240563,0.0124669787804586,-0.120474363671637,-0.0383889627576867,0.0510756142820501,0.0367291312827344,-0.0279549022337411,-0.0426239888530823,-0.0139685017012316,-0.0808853398145234,0.135063906007551,0.100482856197448,-0.484533753796703,0.484533753796703,0.101997103492658,0.16198978981842,0.0570977549607876,-0.482542467610256,0.472305961282328,-0.178791504898317,-0.0281202820204545,0.211380351242192,-0.0765337137480818,-0.149508351592502,-0.234602337186307,0.137381022262579,-0.0103454439718026,0.198977537835794,0.260945173510361,0.277933143493965,-0.256905309763779,-0.201343347694953,-0.12251455386396,-0.0976371609829468,0.0325457203276489,-0.00319908022980722,-0.1665666103672,-0.0854758282987425,0.0468201590678459,0.231807988312913,-0.0336876754268647,-0.112520582974276,-0.023864795446992,-0.14086168029538,-0.188966593421963,-0.163463019097172,0.054715099663835,0.088473510264799,-0.00335238429313454,-0.0251724340352277,-0.123247325825703,0.0675468405265517,0.00746678245913031,-0.0743546534588888,0.0719144263468197,0.0408119092945726,-0.0469283777023168,-0.186747380075214,0.513566651134452,0.513566651134452,-0.127359112822736,-0.158530143707597,-0.204787151819508,0.109372171780231,0.154358425340456,-0.059261201442361,-0.103439190735047,1,-0.434900354779128,-0.151771714856826,-0.00690814264251698,-0.168262720334967,0.263675115089312,0.0498052992523499,-0.161925134550209,-0.00570977549607876,0.0388124933752288,0.0128807734265457,0.220854431101607,-0.018271281587452,-0.127197637587139,0.0411103835717671,-0.0169060151223412,-0.114203839172655,-0.240612213078222,0.0251851124346754,-0.178630993606475,-0.063195307726494
"G1FB",-0.0336087061176832,-0.0972789062273337,-0.0828251377813297,-0.078243344669694,0.116331226571397,0.259161187945092,-0.104804460689143,0.0602095626268649,-0.248718660283177,0.0977135908598974,-0.00864326103513467,-0.0132837195205364,-0.0378381019481364,-0.0130577279378006,0.0354671485308842,-0.0988485547399019,0.519290844451446,-0.519290844451446,-0.259367309855984,-0.200116807184942,-0.0947959538206289,0.52025281972627,-0.290235544345831,0.348209405258808,-0.251588490978752,-0.185008418841409,0.157099008233307,0.138849221804724,0.109714148595168,-0.186488594426594,-0.0577425850293685,-0.132526001273371,-0.139030488572317,-0.215617095898385,0.365331364930588,0.165059351625266,0.15772766708929,0.0491111567986391,-0.0422584372453406,0.131762955893574,0.0653872901242922,0.0259424372249402,-0.0696693154585345,-0.157812246941483,-0.125062131847697,0.154788916564254,0.078114240062686,-0.11007809937052,0.0428400791244123,-0.0975246150265894,-0.172028624847936,-0.057595340927547,-0.0601686495574177,-0.0592278001628806,-0.0323886463380808,0.0594476859913021,0.147826392361294,0.06874726316321,-0.155531691655406,0.112130079987667,-0.180282961836685,0.535671288962661,-0.17029956919182,-0.17029956919182,0.372691926924796,0.0894255479914718,0.243415833364677,-0.103583996425073,0.0495835022531208,0.131284121314111,-0.0978250383996506,-0.434900354779128,1,0.109238112155086,0.343721968095865,0.349371561097801,-0.133737905054172,0.0202751466270936,0.24633153700752,-0.0354057176920421,0.00607994266127474,0.0434788850192559,-0.095863199919628,-0.0862300543790058,0.103061060786384,0.0319793579153929,0.0772957955897883,0.0265007583958044,0.0452222441934171,-0.0617530585768153,0.0879253246399732,0.111851932680643
"G2F",-0.219483661705021,-0.0663339957035936,-0.0339474385672685,0.0235556798833834,0.183090792195392,0.0220922700237472,-0.126141333299965,-0.192225980282919,0.0625501373903248,0.0383800136695551,-0.260298935358138,-0.265477753370569,-0.257339145186507,-0.254029990023924,0.0597606995710728,0.0595117998678863,-0.115728387734215,0.115728387734215,-0.0212358665108717,0.26812761546271,0.0388245225167299,-0.106057707936503,-0.00210413306205986,0.0978984817173383,0.0612111436235594,-0.1805728736895,0.0918358419255863,0.0507234991047479,-0.398152293680925,-0.145217666270029,0.0897672451261657,0.191365068594051,0.0606035757327492,-0.0027541540221302,0.315202025726617,0.0825136193001616,-0.110778870582254,-0.0331150339113284,0.0622334257988758,-0.0892789348666509,-0.0321363750821634,-0.0372523588053677,-0.0919227665469633,0.0563862728103,0.0125608749318832,0.0633658085691599,0.0548552799163128,-0.0166840899955464,-0.0476120845168293,-0.0316009232023094,0.116717877365743,0.0319614790856081,0.156911271925678,0.122280761989566,0.166513572358549,0.0225363834472664,-0.204163821646882,-0.813075310714115,0.67392585655497,0.659498498795694,0.170066239336566,0.133255175038211,-0.295680791335546,-0.295680791335546,-0.0990823801343949,-0.698026307316059,0.0225089831239886,-0.0616600090150129,-0.0680149974217515,0.474090268741989,0.592057561744277,-0.151771714856826,0.109238112155086,1,0.163423492751919,-0.16874388089709,-0.194282419863097,-0.175950683348955,0.133604523732349,-0.0685138632648174,-0.00841674431299998,-0.0233452287833566,0.0466467768510914,-0.111335027805328,-0.0410554023431444,0.0776490450334597,0.0708406942391511,0.0125289283406055,-0.177183861459879,-0.0300581399622938,0.048162481346611,-0.0310984903764618
